"","Zeller_fecal_colorectal_cancer","Zeller_fecal_colorectal_cancer.1","Zeller_fecal_colorectal_cancer.2","Zeller_fecal_colorectal_cancer.3","Zeller_fecal_colorectal_cancer.4","Zeller_fecal_colorectal_cancer.5","Zeller_fecal_colorectal_cancer.6","Zeller_fecal_colorectal_cancer.7","Zeller_fecal_colorectal_cancer.8","Zeller_fecal_colorectal_cancer.9","Zeller_fecal_colorectal_cancer.10","Zeller_fecal_colorectal_cancer.11","Zeller_fecal_colorectal_cancer.12","Zeller_fecal_colorectal_cancer.13","Zeller_fecal_colorectal_cancer.14","Zeller_fecal_colorectal_cancer.15","Zeller_fecal_colorectal_cancer.16","Zeller_fecal_colorectal_cancer.17","Zeller_fecal_colorectal_cancer.18","Zeller_fecal_colorectal_cancer.19","Zeller_fecal_colorectal_cancer.20","Zeller_fecal_colorectal_cancer.21","Zeller_fecal_colorectal_cancer.22","Zeller_fecal_colorectal_cancer.23","Zeller_fecal_colorectal_cancer.24","Zeller_fecal_colorectal_cancer.25","Zeller_fecal_colorectal_cancer.26","Zeller_fecal_colorectal_cancer.27","Zeller_fecal_colorectal_cancer.28","Zeller_fecal_colorectal_cancer.29","Zeller_fecal_colorectal_cancer.30","Zeller_fecal_colorectal_cancer.31","Zeller_fecal_colorectal_cancer.32","Zeller_fecal_colorectal_cancer.33","Zeller_fecal_colorectal_cancer.34","Zeller_fecal_colorectal_cancer.35","Zeller_fecal_colorectal_cancer.36","Zeller_fecal_colorectal_cancer.37","Zeller_fecal_colorectal_cancer.38","Zeller_fecal_colorectal_cancer.39","Zeller_fecal_colorectal_cancer.40","Zeller_fecal_colorectal_cancer.41","Zeller_fecal_colorectal_cancer.42","Zeller_fecal_colorectal_cancer.43","Zeller_fecal_colorectal_cancer.44","Zeller_fecal_colorectal_cancer.45","Zeller_fecal_colorectal_cancer.46","Zeller_fecal_colorectal_cancer.47","Zeller_fecal_colorectal_cancer.48","Zeller_fecal_colorectal_cancer.49","Zeller_fecal_colorectal_cancer.50","Zeller_fecal_colorectal_cancer.51","Zeller_fecal_colorectal_cancer.52","Zeller_fecal_colorectal_cancer.53","Zeller_fecal_colorectal_cancer.54","Zeller_fecal_colorectal_cancer.55","Zeller_fecal_colorectal_cancer.56","Zeller_fecal_colorectal_cancer.57","Zeller_fecal_colorectal_cancer.58","Zeller_fecal_colorectal_cancer.59","Zeller_fecal_colorectal_cancer.60","Zeller_fecal_colorectal_cancer.61","Zeller_fecal_colorectal_cancer.62","Zeller_fecal_colorectal_cancer.63","Zeller_fecal_colorectal_cancer.64","Zeller_fecal_colorectal_cancer.65","Zeller_fecal_colorectal_cancer.66","Zeller_fecal_colorectal_cancer.67","Zeller_fecal_colorectal_cancer.68","Zeller_fecal_colorectal_cancer.69","Zeller_fecal_colorectal_cancer.70","Zeller_fecal_colorectal_cancer.71","Zeller_fecal_colorectal_cancer.72","Zeller_fecal_colorectal_cancer.73","Zeller_fecal_colorectal_cancer.74","Zeller_fecal_colorectal_cancer.75","Zeller_fecal_colorectal_cancer.76","Zeller_fecal_colorectal_cancer.77","Zeller_fecal_colorectal_cancer.78","Zeller_fecal_colorectal_cancer.79","Zeller_fecal_colorectal_cancer.80","Zeller_fecal_colorectal_cancer.81","Zeller_fecal_colorectal_cancer.82","Zeller_fecal_colorectal_cancer.83","Zeller_fecal_colorectal_cancer.84","Zeller_fecal_colorectal_cancer.85","Zeller_fecal_colorectal_cancer.86","Zeller_fecal_colorectal_cancer.87","Zeller_fecal_colorectal_cancer.88","Zeller_fecal_colorectal_cancer.89","Zeller_fecal_colorectal_cancer.90","Zeller_fecal_colorectal_cancer.91","Zeller_fecal_colorectal_cancer.92","Zeller_fecal_colorectal_cancer.93","Zeller_fecal_colorectal_cancer.94","Zeller_fecal_colorectal_cancer.95","Zeller_fecal_colorectal_cancer.96","Zeller_fecal_colorectal_cancer.97","Zeller_fecal_colorectal_cancer.98","Zeller_fecal_colorectal_cancer.99","Zeller_fecal_colorectal_cancer.100","Zeller_fecal_colorectal_cancer.101","Zeller_fecal_colorectal_cancer.102","Zeller_fecal_colorectal_cancer.103","Zeller_fecal_colorectal_cancer.104","Zeller_fecal_colorectal_cancer.105","Zeller_fecal_colorectal_cancer.106","Zeller_fecal_colorectal_cancer.107","Zeller_fecal_colorectal_cancer.108","Zeller_fecal_colorectal_cancer.109","Zeller_fecal_colorectal_cancer.110","Zeller_fecal_colorectal_cancer.111","Zeller_fecal_colorectal_cancer.112","Zeller_fecal_colorectal_cancer.113","Zeller_fecal_colorectal_cancer.114","Zeller_fecal_colorectal_cancer.115","Zeller_fecal_colorectal_cancer.116","Zeller_fecal_colorectal_cancer.117","Zeller_fecal_colorectal_cancer.118","Zeller_fecal_colorectal_cancer.119","Zeller_fecal_colorectal_cancer.120"
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_wadei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158599936560025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichiaceae_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18000021800002e-05,0,0.000395599881320036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103300010330001,0,0,0,0,0,0,0.0002536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30999833800033e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis",0,0,0,0,0,0,3.21999967800003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47",0.00217749978225002,0,0,0,6.09999939000006e-06,0,0,0,0.00155050031010006,0,0,6.62000331000166e-05,0.000589300058930006,0.000208700041740008,0,0,0.000723400072340007,0,0,0,0.000411799835280066,0,6.71000134200027e-05,4.23000042300004e-05,0.00145030014503001,0.000120599975880005,0,0,1.61999983800002e-05,0,0,0,0.000527399947260005,0,8e-07,0.000616399876720025,8.12999756100073e-05,0.000150500015050002,6.269997492001e-05,0,5.35000107000021e-05,7.49999775000068e-06,0.000289099768720185,0,4.42000044200004e-05,0.000102900020580004,0,0.000317900063580013,0.0007233,0.00183000018300002,0,0,0,0.00104429968671009,0,0,0,0.000172499965500007,0,0.000366999926600015,3.83000268100188e-05,0.000446500089300018,0.000929299814140037,0,0,0.00169379983062002,5.54999889000022e-05,0.000727399636300182,0,9.02e-05,0,0,0,0,0,0,0,0.000118300011830001,1.0599996820001e-05,0,6.39999936000006e-06,0,0,0.000128099923140046,0,0.000158100031620006,0.000105299947350026,0.000576700346020208,0,0,5.19e-05,0,0,0.000122900098320079,0.00369680184840092,0,0,0.00390109843956062,0.00116860035058011,7.19999856000029e-06,0.000924900184980037,0.000219700043940009,0.00024190004838001,5.2e-06,0.000196099882340071,0,0,0,0.000130499947800021,0,0,0,0,0,0,0.0007496,0,0,0,0,3e-06
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96000039600004e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes",0,0,0,0,0,0,0,0,0,0,0,9.01000450500225e-05,1.11000011100001e-05,0,0,0,0,0,0,0,0,0.0001338,0.000132700026540005,0,0,0,0,6.10999694500153e-05,0,0,0,0,0.000626499937350006,0,0,0.000296199940760012,0,0,0,0,0,0.000101399969580009,0,0,0,1.90000038000008e-05,0,0,0,0,4.60000046000005e-06,0,0,0,0,0,0,0,0,0,4.27000298900209e-05,0,0,0,0,0,0,0,0,0.0003766,0,0,0,0,0,0,0,1.74000017400002e-05,5.39999838000049e-05,0,0,0,0,0,0,0,0,0,0,0,9.13e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.78e-05,0,0,1.71000034200007e-05,0,0,0,0.000120800024160005,4.71000141300042e-05,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis",0.000751699924830007,0,0,0,0.000299399970060003,0,0,0,9.12000182400036e-05,3.34e-05,0,3.90000195000097e-05,0.00097760009776001,0.000230500046100009,0,0.00237369905052038,0.00203590020359002,0,0,0,0.0025011989995204,0,0.000112500022500005,0.000105900010590001,0.000108900010890001,0.000165699966860007,0,0,4.51999954800004e-05,0,0,0.0002038,0.000165699983430002,0,0.0008067,0.000322399935520013,5.75999827200052e-05,0.000498400049840005,2.08999916400033e-05,0,4.23000084600017e-05,3.99999880000036e-06,0.000460799631360295,0,0.00144500014450001,6.59000131800026e-05,0,0.000295600059120012,0.0005291,0.00187350018735002,0,0,0,0.000635599809320057,0,0,0,0.000418799916240017,0,3.02999939400012e-05,0.000124000086800061,7.12000142400028e-05,0.000559199888160022,0,0,0.000501199949880005,9.71999805600039e-05,0.00221059889470055,0,0.0008596,4.4199986740004e-05,0,2.80000168000101e-06,0,0,0,0,0.000266900026690003,0.000305099908470027,0,5.79999942000006e-05,0,0,0.000732099560740264,0,0.000302000060400012,0.000272299863850068,0.000867800520680312,0,0,0.0001206,0,0,0.000215500172400138,0.0019991009995505,0,0,0.00140359943856022,1.65000049500015e-05,2.14999957000009e-05,0.00152930030586006,7.83000156600031e-05,0.000620500124100025,0,0.0011008993394604,0,0.000166600033320007,0,0.000177899928840028,0,0,0,0,0.000419899874030038,0,0.0020928,0,0,0,0.000387299767620139,0.0001373
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426800042680004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",0,0,0.0132874920275048,0,0,0,0,0.00554460277230139,0,0.0014176,0,0,0,0.00736020147204029,0,0,0,0.00364549854180058,0,0.000669300066930007,7.89999684000127e-05,5e-04,0,1.18000011800001e-05,0,0,0,1.9899990050005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387789883663035,0,0,0,0,0,0,0.0181623,0,0,0,0,0,0.000138900027780006,0,0,0,0.000216499913400035,0.00691549861690028,0,0,0,0,0,0,0,0,0.000425000085000017,0,0.00134869959539012,2.95000177000106e-05,0.00038750023250014,0,6.7900033950017e-05,0,0,0.00284510028451003,0,0,0,0.00228210091284036,0.0162075983792402,0,0,0,0.00753609623195188,0,0.00428549914290017,0,0.0038159,0.001612,0,0.00533870427096342,0,0,0,0,0,0,0,0.00131510026302005,0,0.0003131,0,0.0103756968872909,0,0,0,0,0,0.00128220038466012,0.00146429985357001,0,0,0,0,0,0,0,0.005141
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified",0,0,0,0,0,0,0.000381899961810004,0,7.4200014840003e-05,0,0,0,0,0.00895260179052036,0,0,0,0,0,0.00338530033853003,0,0.0006142,2.64000052800011e-05,0,0,0.000159899968020006,0.0025902994819401,0.00346149826925087,0,0,0.0225798022579802,0.00244,0,0.0034101,0,0,0.000673199798040061,0,0,0.000179400017940002,0.000852300170460034,0,0,0.000114299954280018,0,0.000139200027840006,0.000242500024250002,0,0,0,0.000179600017960002,0,0,0,0,0,0.0007691,0,0.00391639843344063,0,0.00108920076244053,0.000913200182640037,0,0,0,0,0.00100309979938004,0,0,0,0,0,0.000882200529320318,0,9.95000497500249e-05,0,0,0,0,0,0.000621599937840006,0,0,0,0.0003615,0,0,0,0,0.00166520049956015,0,0,0.000406199918760016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000637299872540025,0,0.0097173,3.13000062600012e-05,0,0,0,0,0,7.37999409600472e-05,0.00182939926824029,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_corrodens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012019993990003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03000080300008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29000072900007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443200088640018,0,0,0,0,0,0,0,0,0,0,0,0,2.3899995220001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified",0.00276349972365003,0.000394099921180016,0.002781098331341,0.00237149928855021,0.00207639979236002,0.000269199973080003,0.00496499950350005,0.000355200177600089,0.00136710027342005,0.000697,0.00118829964351011,0.0207306103653052,0.00142030014203001,0.00100300020060004,0,0.00211899915240034,0.00178470017847002,0.00475629809748076,0,0,0,0.0016578,0.00397350079470016,8.26000082600008e-05,0.000346100034610004,0.00157249968550006,0.000812599837480032,0.00024139987930006,0.000468699953130005,0,0.179534017953402,0.0013645,0,0.0027073,0.000133,0.000414299917140017,0.000141999957400013,0,0.00119389952244019,0.000342300034230003,0.000342400068480014,0.000791999762400071,0.00191029847176122,0.000391299843480063,0.00929370092937009,0.000420700084140017,0.00105400010540001,0.0076238015247603,0.0046657,0.00106180010618001,0.000137100013710001,0.0009519,0.000868799826240035,0.00104959968512009,0,0,0,0.00167989966402007,0.000995299601880159,0.00176039964792007,1.53000107100075e-05,0.00025540005108001,0,0,0,0.00351839964816003,0.000778199844360031,0.00532019733990133,0.00147470029494006,0.0011855,0.00156549953035014,0,0.00252740151644091,0,0.00140710070355035,0.000189699962060008,0.00112939977412005,0.000465500046550005,0.00170889948733015,0.00361810036181004,0.000387399961260004,0,0.00136609986339001,0,0.0044489,5.0000010000002e-06,0.00469249765375117,0.000185400111240067,0.00227809954438009,0.000407600122280037,0.0035035,0.000308,0.00147299970540006,2.77000221600177e-05,0,0.00163879983612002,0,0.00135949945620022,0,0.00122239975552005,0.00105740021148004,0,0.000449700089940018,0.0056659,0.00780379531772281,0.000896099731170081,0.000403100080620016,0.00110659977868004,0.0338909864436054,0.0103009,0.000129300025860005,0.00152070045621014,0.000695499930450007,0,0.00190419961916008,0.003238,7.81999374400501e-05,0,0,0.00288749826750104,0.000211
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia",0.000337899966210003,1.75999964800007e-05,0.000432799740320156,0.000277699916690025,0.000425199957480004,0.000332299966770003,0.000813099918690008,0.00354300177150089,0,7.5e-05,0.000169599949120015,0.000911500455750228,1.90000019000002e-06,0.000122600024520005,0,0.000215799913680035,5.85000058500006e-05,0.000261399895440042,0,0,0,0.0002077,0.00121820024364005,0,0.000496700049670005,3.39999932000014e-06,7.76999844600031e-05,0.00365089817455091,3.45999965400003e-05,0,4.38000043800004e-05,9.38e-05,0,0.0002656,8.05e-05,2.4999995000001e-05,0,0,0.000261599895360042,0,3.14000062800013e-05,0.000140599957820013,8.97999281600575e-05,0,0.00132060013206001,8.02000160400032e-05,0.000209600020960002,0.00108680021736004,0.0008087,0.00157240015724002,2.31000023100002e-05,0.0001815,0.000158699968260006,0.000168099949570015,0,0,0,0.000110899977820004,1.57999936800025e-05,0.000106399978720004,0,0,0,0,0,0.000584799941520006,0,0.000433799783100108,0.000129800025960005,4.13e-05,7.44999776500067e-05,0,0.000190100114060068,0,0.000285800142900071,7.19999856000029e-06,0.000142799971440006,4.64000046400005e-05,0.000149799955060013,0,8.44999915500008e-05,0,0.000132799986720001,0,0.0010256,0,0.000768599615700192,0,0.000400399919920016,7.97000239100072e-05,0.0011157,4.36e-05,0.000138299972340006,0,0,0.000178099982190002,0,7.24999710000116e-05,0,3.92999921400016e-05,0.000156200031240006,0,0,0.0003367,0.000452299728620163,0,4.35000087000017e-05,0.000708499858300028,0.00254459898216041,0.001603,0,0.000294200088260027,8.31999916800008e-05,0,0.000310699937860012,0.0007877,4.29999656000275e-06,0,0,0.000226699863980082,5.92e-05
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans",3.29999967000003e-05,0,0,0,4.15999958400004e-05,0,0,0,0,0,4.4199986740004e-05,0.00366370183185092,0.000268200026820003,6.62000132400026e-05,0,1.61999935200026e-05,0,0,0,0,0,0,0,0,0,0.000104699979060004,0,0,0,0,0,0.0002218,0,0,0,0,0,0.000145300014530001,0,0,0,0.00011239996628001,0,0.0031449987420005,0,6.92000138400028e-05,0,2.27000045400009e-05,2.02e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31999966800003e-05,0,4.20999789500105e-05,0,0,0,0,3.71000222600134e-05,0,2.0100010050005e-05,0,0,0,0.000122799963160011,0,0,0,3.45999965400003e-05,0,0,0.000165300033060007,2.19999890000055e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60999843400094e-05,0,0,8.26999834600033e-05,0,0,0,5.31000159300048e-05,0,0,0,0,0,0,0,0,0.0015682
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger",0,0,0,0,0,0,0,0.0048140024070012,0,0.0004091,6.7099979870006e-05,0,0,0,0,0,0,0,0,0,0,0.0018349,0.00145160029032006,0,0,0.000640899871820026,0.000522899895420021,0.00265199867400066,0,0,0.152240615224062,1.47e-05,0,0,5.18e-05,0,0.00077379976786007,0.000570900057090006,0.000599799760080096,0.00862920086292009,0,0.000783699764890071,0,0,0,0.00176900035380007,9.38000093800009e-05,0,0,0,0.000314300031430003,0,0.00103159979368004,0.000407099877870037,0,0,0,0,0.000515399793840082,0,0.000217800152460107,0,0,0,0,0,0,0,0.00157350031470006,0,0,0,0.000132800079680048,0,0.000458500229250115,9.9799980040004e-05,0,0.00162270016227002,0,0.00307150030715003,0,0,0,0,0,0.000381200076240015,0,0,0,0,0.0021624,0,0,0,0,0,0.0001913,0,0,0,0,0,0,0.0071017,0,0.00129189961243012,0,0.00291639941672012,0.0406370837451665,0.0056133,0,0.0105430031629009,0,0,0,0,0.000341399726880218,0,0,0.00146929911842053,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82000545600436e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119849976030005,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129300025860005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181799945460016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231941046388209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298300059660012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043459982616007,3.36000067200013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103199979360004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29000105800021e-05,0,0,0,0,1.05999947000026e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_rectus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077979976606007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000539600107920022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290999912700026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222199911120036,0,0,0.000311599906520028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52999909400018e-05,7.76000077600008e-05,0,0,0,0,0,0,0,0,6.19999690000155e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
