"","metahit","metahit.1","metahit.2","metahit.3","metahit.4","metahit.5","metahit.6","metahit.7","metahit.8","metahit.9","metahit.10","metahit.11","metahit.12","metahit.13","metahit.14","metahit.15","metahit.16","metahit.17","metahit.18","metahit.19","metahit.20","metahit.21","metahit.22","metahit.23","metahit.24","metahit.25","metahit.26","metahit.27","metahit.28","metahit.29","metahit.30","metahit.31","metahit.32","metahit.33","metahit.34","metahit.35","metahit.36","metahit.37","metahit.38","metahit.39","metahit.40","metahit.41","metahit.42","metahit.43","metahit.44","metahit.45","metahit.46","metahit.47","metahit.48","metahit.49","metahit.50","metahit.51","metahit.52","metahit.53","metahit.54","metahit.55","metahit.56","metahit.57","metahit.58","metahit.59","metahit.60","metahit.61","metahit.62","metahit.63","metahit.64","metahit.65","metahit.66","metahit.67","metahit.68","metahit.69","metahit.70","metahit.71","metahit.72","metahit.73","metahit.74","metahit.75","metahit.76","metahit.77","metahit.78","metahit.79","metahit.80","metahit.81","metahit.82","metahit.83","metahit.84","metahit.85","metahit.86","metahit.87","metahit.88","metahit.89","metahit.90","metahit.91","metahit.92","metahit.93","metahit.94","metahit.95","metahit.96","metahit.97","metahit.98","metahit.99","metahit.100","metahit.101","metahit.102","metahit.103","metahit.104","metahit.105","metahit.106","metahit.107","metahit.108","metahit.109"
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364404854238058,0,0,0,0,0.00326970065394013,0,0,0,0,0,0,0,0,0,0,0,0,0.00450609909878018,0,0,0,0,0,0,0,0.0700211859957628,0,0,0,0,0.0132826053130421,0,0,0,0.0686919068691907,0,0,0,0.0133176013317601,0.126475425295085,0,0,0.0387811116343335,0,0,0,0,0,0,0.00117780058890029,0,0,0,0,0,0.0859442085944209,0,0,0,0,0,0,0.0099797970060609,0,0.000206800103400052,0.0122714,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens",0,0,0.0574331885133623,0.0660241,0,0,0,0,0,0,0,0,0,0,0.00411909835236066,0,0,0,0.0341926931614614,0,0,0,0,0.0317188936562213,0,0,0,0,0,0.0476018857194343,0.0612084061208406,0.0316405063281013,0,0,0,0,0,0.00688499931150007,0.0194140038828008,0,0,0,0.0303805878477649,0.0361377963862204,0.0451501864549441,0,0,0.00118679952528019,0,0,0,0,0,0,0,0,0,0.0574874770050092,0,0,0,0,0.0562882887423423,2.84e-05,0,0,0.0147657059062824,0.0312977937404413,0.0445547089109418,0,0,0,0.0727800291120116,0,0,0.0647754129550826,0.0716967071696707,0,0.0931986720403984,0,0,0,0,6.10000427000299e-05,0.00203710061113018,0,0,0,0,0,0,0,0.0459257045925705,0,0,4.70000282000169e-06,0,0,0,0,0.00133410013341001,0,2.06000123600074e-05,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus",0,0.0454929,0,0,0,0,0,0,0.0589413823175853,0.0580030116006023,0,0,0,0.000319800095940029,0,0,0,0.0591345059134506,0,0.0810633243189973,0.117980576403885,0.148750259500104,0,0,0.0883837088383709,0.100421740168696,0.0243946024394602,0.0395624960437504,0.0408707,0,0,0,0,0.172778451833536,0,0.0404312959568704,0,0,0,0,0,0.0995181601927359,0,0,0,0.0661687933831207,0.0595415119083024,0,0.0883816176763235,0,0,0.0453982045398204,0.0916396816720637,0,0,0,0.0777311077731108,0,0.0742923,0,0,0.0802096839580632,0,0,0,0.0690845861830828,0,0,0,0,0,0.000272299836620098,0,0,0.0630145315072658,0,0,0,0,0.140772370386185,0.098375909837591,0.049630409926082,0.028781,0,0,0.0474587952541205,0,0,0,0.0002372,0.0489010146703044,0,0,0.0002723,0.0613620184086055,0,0,0,0.0385626845749262,0.000176300035260007,0,0.000460800092160018,0,0.000114000011400001,0,0.140131243947502,0,0.0986899,0.022322693303192,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus",0,0,0,0,0,4.04e-05,0,0,0,0,0.00508720050872005,0,0,0,5.65999773600091e-05,3.78000037800004e-05,7.13000427800257e-05,0,0,0,0,0,0,0,0,0,0.00588800058880006,0,0,0,0,0,2.40999927700022e-05,0,0,0,0.0450960909807818,0.000288899971110003,0,0.0491104049110405,0,0,0,0,0,0,0,0.000108799956480017,0,4.13999834400066e-05,0,0,0,0,0.0146618029323606,1.14000022800005e-05,0,0,0,7.5999984800003e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.89000315600126e-05,0.0455648136694441,4.69000234500117e-05,0,0,0,0,0,0.000262400026240003,0,0,4.19000293300205e-05,0.0701258210377463,0,0,0,0,0,0,0,0,0,0,0,0.0162583016258302,0,0,0,1.20000012000001e-05,3.66000073200015e-05,0,0,0,0,7.10000355000178e-06,0,0,2.64000026400003e-05
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049827019930808,0,0,0,3.16000063200013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65000279000167e-05,0,0,0,0,0,0,0.000219700021970002
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405130162052065,0,0,0,4.06000081200016e-05,0,0,0,0,0,0.0341043170521585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190630114378069,0,0,0,0,0,0,0.000172500017250002
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286410171846103,0,0,0,0,0,0,1.15000011500001e-05
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018495907398363,0,0,0,0.000200200040040008,0,0,0,0,0,0.0445612222806111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280118168070901,0,0,0,0,0,0,5.59000055900006e-05
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii",0,0,0,0,0,0.0047679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263579947284011,1.38999986100001e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161180032236006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis",0,7.06e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325899869640052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70000037000004e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181599927360029,0,0,0,0,0.000118000011800001,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified",0,0.0001203,0,0.0003647,0,0.0120369,0,0.000165999950200015,0.00022769993169002,0,0,0,0,0,0,0.00154860015486002,0.00100530060318036,0,0,0,0,0,0,0,0.000267900026790003,0.000182000072800029,0,0,0,0,0,0,0.00055929983221005,0,0,0.000232199976780002,0.00933099813380037,0.00668109933189007,0,0,0.000154399953680014,0.000234399906240038,0,0,0,0.000154599984540002,0,0.000282799886880045,0.000283900056780011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161400064560026,0.000552099889580022,0.000172700069080028,0.0640492871901426,0.00617910123582025,0,0,0,0,0,0,0,0,0,0,0.000494200247100124,0,0,0,0.000377000263900185,0.00021700006510002,0.000172199982780002,0.0002288,0.00022550006765002,0,0,0,0,0,0,0,0,0,0,5.05999797600081e-05,0.000616900123380025,0,0,0.00115690069414042,0,0.000203899938830018,0,0.000231500115750058,0.0097174,0,0.000807200080720008
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida",0,0,0,0.0143431,0,0.0170434,0,0,0,0,0,0,0,0,0.00307219877112049,0.00544940054494005,0.0199765119859072,0,0,0,0,0,0,0,0,0,4.30000043000004e-06,0,0,0,0,0,0,0,0,0,0.000624299875140025,0.00743069925693007,0,0,0,0,0,0,0,0,0,0.00268349892660043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134549919270048,0.00155730062292025,0.00424160127248038,0,0.0025375005075001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563690056369006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified",0.000130399960880012,0.0002745,0.000627799874440025,0.0022856,0.00159739936104026,0.0049394,0.00178199964360007,0.000414299875710037,0.000473599857920043,0,0.000449300044930004,0.0010207,0.0003178,0.000623000186900056,0.0110666955733218,0.00234450023445002,0.00241270144762087,0.000872000087200009,0.000232199953560009,0.00251460075438023,0.00282529943494011,0.000957200382880153,0.00272829945434011,0.00118569976286005,0.000917300091730009,0.000177200070880028,0.00168180016818002,0.00261249973875003,0.000793,0.000912199726340082,0.000373000037300004,0.000192700038540008,0.00215709935287019,0.000174500052350016,0.000786300471780283,0.000255799974420003,0.00275609944878011,0.0148030985196901,0.000690800138160028,0.000767100076710008,0.000883199735040079,0.000368199852720059,0.000743799702480119,0.000772499922750008,0.00139129958261013,0.000398499960150004,0.000173600034720007,0.00859909656036138,0.00110740022148004,0.00194399922240031,0.000852799914720008,0.000231800023180002,0.00026239994752001,0.00055419983374005,0.00174870034974007,0.000585900117180023,0.000173400017340002,0.000214199914320034,0.0002993,0.00150139969972006,0.000166999949900015,0.000719799856040029,0,0.0004157,0.000307000122800049,0.00220149955970009,6.41000256400103e-05,0.00101549979690004,0,0.00024439995112001,0.000649799870040026,0.0022303986617608,0.00694460277784111,0.00862570258771077,0.00108970054485027,0.00809810161962032,8.03000080300008e-05,0.000661500066150007,0.00137069958879012,0.000909600454800227,0.000752400075240008,0.00049390009878002,0.001355,0.00325250227675159,0.000241700072510022,0.00259859974014003,4.35e-05,0,0.000925700092570009,0.0009227,0.000243800073140022,0.000141200070600035,0.0103257010325701,0.0014839,0.00157860047358014,0.00112780067668041,0.00232610023261002,0.000888600088860009,0.000667599732960107,0.000484700096940019,0.00136360013636001,0.00100870020174004,0.000113600068160041,0.000545800054580005,0.000930999720700084,0.000604599758160097,0.000545600272800136,0.0001596,0.000518999844300047,0.00140840014084001
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica",0,9.96e-05,0,0,9.9999960000016e-06,5.24e-05,0.000156599968680006,2.13999935800019e-05,2.59999922000023e-06,0,0,0,0,0,0,0,0,2.05000020500002e-05,2.4099995180001e-05,0.000413900124170037,0,0.000170500068200027,5.89999882000024e-05,0,0.000394300039430004,0,7.40000074000007e-06,1.90999980900002e-05,4.24e-05,0,0,0.00025500005100001,0,0,0,0,0,7.90999920900008e-05,0,0,0,0,0,0,0,0.000371099962890004,0,0,0.000106900021380004,0.00102809958876016,0,0,2.5899994820001e-05,0,0.000261900052380011,0,0.00122240012224001,0.00176169929532028,0,0,0.000283899914830026,0.000600299879940024,0.000462099907580019,0,0,0,5.6000022400009e-06,0.000266899946620011,0,0,0.000352299929540014,0.000179799892120065,0,1.93000057900017e-05,0,0,0.000110700011070001,0,0,0,6.82000068200007e-05,0.000180500036100007,0,0,0.000155400046620014,0,0.0082074,6.22000186600056e-05,2.08000020800002e-05,0,0,0,0,2.37e-05,1.1600003480001e-05,0,0,0,0.000214199914320034,0,0,6.42000128400026e-05,0,0.000763800076380008,0,0.00018879992448003,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar",0,0.0003929,1.59999968000006e-06,0,0,1.28e-05,5.49999890000022e-06,0,0,0,0,0,0,0,0,0,3.53000211800127e-05,2.61000026100003e-05,0,7.06000211800064e-05,0,0.000133700053480021,5.17999896400021e-05,0,0.000150900015090001,0,0,0,0,0,0,0.000127600025520005,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60999953900005e-05,0,0,3.60000072000014e-06,4.68999812400075e-05,0,0,3.17999936400013e-05,0,7.28000145600029e-05,2.20000044000009e-05,0.000569900056990006,0.000848599660560136,1.05e-05,0,0,0.000283099943380011,0.000423799915240017,0,0,0,0,0,0,0,6.03999879200024e-05,0.000107499935500039,0,5.26000157800047e-05,0,0,2.36000023600002e-05,3.10000031000003e-06,0,0,0,0,0,0,0,0,0.0035712,0,0,0,0,0,0,3.98e-05,0,0,0,0,0.000412099835160066,0,0,5.80000116000023e-06,0,0.000297700029770003,0,0.000145899941640023,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula",0,0.0005501,5.59999888000022e-06,0.0001731,0,0.0002061,7.74999845000031e-05,0,3.64999890500033e-05,0,0.000112100011210001,0,0,0,5.34999786000086e-05,0,0.000323100193860116,0.000354000035400004,0.000110799977840004,0.000297000089100027,0,0.000542000216800087,0.000364999927000015,0,0.000773100077310008,2.57000102800041e-05,0.000137400013740001,0.000157199984280002,0.000186,1.91999942400017e-05,0,0.00024600004920001,0,0,0,0.000221299977870002,0,0.000676699932330007,0,0.000242000024200002,0,0,0,0.000167299983270002,0.000829299751210075,0.000482599951740005,0,0,0,0.000488499804600078,0,0,0.00048979990204002,0,0.000185200037040007,4.56000091200018e-05,0.00179220017922002,0.00869099652360139,0.0001176,0.000107999978400004,0.000434499869650039,0.000801399839720032,0.00150429969914006,0.0001482,1.09000043600017e-05,0,9.85000394000158e-05,6.02999879400024e-05,0,0,0.000134099973180005,0.000352999788200127,0,0.000586500175950053,0,0,0.000217400021740002,0.000179700017970002,0,0.000912000456000228,1.08000010800001e-05,0.000302000060400012,0.0002832,0,0.00022270006681002,0.000814599918540008,0.011327,0.00293940088182026,0,5.07e-05,0,0,7.36000073600007e-05,0.000709,0.00124510037353011,0,0,0,0.00037559984976006,0,2.56000025600003e-05,0.000130600026120005,0,0.00185250018525002,0,0.00113319954672018,3.90000195000098e-06,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_sp_3_1_44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018970992411603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified",0,0.0050466,8.24999835000033e-05,0.000313,0.000151899939240024,0.0002113,0.00024969995006001,6.87999793600062e-05,0.000182399945280016,0.000114800022960005,0.000158000015800002,3.26e-05,0.000119,0,0.000513599794560082,5.38000053800005e-05,0.000218700131220079,0.000417300041730004,0.000111699977660004,0.00228950068685021,0,0.000744500297800119,0.000438899912220017,3.74999925000015e-05,0.00158260015826002,0.000217500087000035,0.000284000028400003,0.000455799954420005,0.0001167,4.92999852100044e-05,6.89000068900007e-05,0.00136640027328005,5.5999983200005e-06,1.28000038400012e-05,4.67000280200168e-05,0.000233599976640002,2.5399994920001e-05,0.000495299950470005,5.93000118600024e-05,0.000272900027290003,5.04999848500045e-05,0,0.000116799953280019,0.000238499976150002,0.000459599862120041,0.000832599916740008,6.90000138000027e-06,7.63999694400122e-05,7.5700015140003e-05,0.000333599866560053,0,5.17000051700005e-05,0.000270199945960011,0,0.00049910009982002,0.000293700058740012,0.0099691009969101,0.0202798918880432,0.0002838,9.77999804400039e-05,0.000416499875050038,0.000816699836660033,0.000819799836040033,9.37e-05,9.31000372400149e-05,4.79999904000019e-05,0.000105900042360017,0.000206199958760008,0,4.36999912600017e-05,0.00050199989960002,0.000342299794620123,1.11000044400018e-05,0.000422600126780038,0.000100100050050025,2.37000047400009e-05,0.00109030010903001,0.000258500025850003,4.03999878800036e-05,0.000618300309150155,0.000235400023540002,0.000226100045220009,0.0001549,0,0.000282500084750025,0.00241329975867002,0.0375249,0.000242900072870022,0.000173600017360002,0.0001438,0,6.06000303000152e-05,0.000115200011520001,0.0003184,0.000382400114720034,0,0,0,0.00392839842864063,0,0.000189700018970002,0.000320900064180013,0,0.00110280011028001,4.16999874900038e-05,0.00486589805364078,0.000143200071600036,4.94e-05,3.2999990100003e-05,2.71000027100003e-05
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_gonidiaformans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285070057014011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17e-05,0,0,0,0,0,0,0,0,0.0396092237655343,0,0,8.05999677600129e-05,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_necrophorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345099896470031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38e-05,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70999972900003e-05,0.000274500054900011,0,0,0,0,0,0,0,0,0,0,5.75999769600092e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079537055675939,0,0,9.83e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75000237500119e-05,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27999628800148e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia|s__Leptotrichia_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichiaceae_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48000074800008e-05,0,0,0,0,0,0,0,0,3.71999925600015e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82999971700003e-05,0.0002838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis|s__Asticcacaulis_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123499987650001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35000053500005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_unclassified",0,0,6.68999866200027e-05,0,0,0,0,0,0,0,0,0,0.000322,0,0,0.000282000028200003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108499956600017,0,0,0,0,0,0,0,0,0,0.000171499965700007,0,0,0,0,0,0,0,0,0,0.000134000013400001,0,0,0,0,0,0,0.000163200048960015,0.000128399987160001,0.0002646,0,0,0,0,0,0,0.0001583,0,0,0,0,0,0,0,0,0,0,0.000157199952840014,0,0,0.0001617,0.000131499960550012,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65000066500007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96000159200032e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified",0,0,6.73999865200027e-05,0.0001775,0,0,0,0.000168999949300015,0,0,0,0,0,0.000317600095280029,0.000739199704320118,0,0,0.000323300032330003,0,0,0,0,0,0.000345399930920014,0,0,0,0,0,0,0.000253600025360003,0,0,0,0.000356300213780128,0,0,0,0,0.000173800017380002,0,0.00018769992492003,0,0,0,0,0,0.000663599734560106,0,0,0,0,0,0,0.000297100059420012,0,0,0,0,0,0,0,0,0,0,0.000390299921940016,0.000392200156880063,0,0.000216900043380009,0,0,0,0,0.000178500053550016,0,0,0,0,0,0,0.000170500017050002,0,0,0,0.00032850009855003,0.000129199987080001,0,0,0,0,0,0.00071960035980018,0.000253300025330003,0.0003185,0,0,0,0,0,0,0,0,0,0.000123600012360001,0,0,0,0.0003253,0,0.000151100015110002
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Cupriavidus|s__Cupriavidus_unclassified",0,0,0,0,0,0,0,0,0,0,0,9.11e-05,0,6.26000187800056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46000447600269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
