"","WT2D","WT2D.1","WT2D.2","WT2D.3","WT2D.4","WT2D.5","WT2D.6","WT2D.7","WT2D.8","WT2D.9","WT2D.10","WT2D.11","WT2D.12","WT2D.13","WT2D.14","WT2D.15","WT2D.16","WT2D.17","WT2D.18","WT2D.19","WT2D.20","WT2D.21","WT2D.22","WT2D.23","WT2D.24","WT2D.25","WT2D.26","WT2D.27","WT2D.28","WT2D.29","WT2D.30","WT2D.31","WT2D.32","WT2D.33","WT2D.34","WT2D.35","WT2D.36","WT2D.37","WT2D.38","WT2D.39","WT2D.40","WT2D.41","WT2D.42","WT2D.43","WT2D.44","WT2D.45","WT2D.46","WT2D.47","WT2D.48","WT2D.49","WT2D.50","WT2D.51","WT2D.52","WT2D.53","WT2D.54","WT2D.55","WT2D.56","WT2D.57","WT2D.58","WT2D.59","WT2D.60","WT2D.61","WT2D.62","WT2D.63","WT2D.64","WT2D.65","WT2D.66","WT2D.67","WT2D.68","WT2D.69","WT2D.70","WT2D.71","WT2D.72","WT2D.73","WT2D.74","WT2D.75","WT2D.76","WT2D.77","WT2D.78","WT2D.79","WT2D.80","WT2D.81","WT2D.82","WT2D.83","WT2D.84","WT2D.85","WT2D.86","WT2D.87","WT2D.88","WT2D.89","WT2D.90","WT2D.91","WT2D.92","WT2D.93","WT2D.94","WT2D.95"
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47",0.00264869973513003,0.00373409962659004,0,0,0,0.00184370018437002,0,0,0,0,0,5.74999942500006e-05,0.000694500069450007,0,3.08999814600111e-05,0,0,0,3.5900017950009e-05,0,0,0.0007988,0,0,0,1.62000032400006e-05,0,0,0.00050120010024002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194600058380018,0,0,0.0019433,0,0,0,0,0,0,0,2.41000024100002e-05,0,0,0,0,0,0,0,0,0,0.00174369947689016,0,0,0.000732399853520029,4.17999958200004e-05,0,0,0,0.000466699579970378,0.000360799927840014,0,0.0002242,0.000218099978190002,0,0,0.000496699751650124,0,0,0,0,0,0,0,0,2.82000084600025e-05,0.000260700104280042,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes",0.000491499950850005,0,0.000543199837040049,0,0,0,0.000677700067770007,0,0,0,0,0.000193899980610002,0.000810600081060008,8.25000082500008e-05,0,0,2.87999971200003e-05,0.000653799738480105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153199923400038,0.000651900065190007,0,0.000525599947440005,0,0,0,0,0,1.43000057200023e-05,0,0,0.000588999941100006,0,0,0,0.0012987,0.0001153,0.0006707,0,1.42000042600013e-05,0,0,0,0,0,0,0,0.000149700014970002,0,0,0,0,0,2.5700005140001e-05,0,0.000140199957940013,0,0,0,0,0,0.00029,0.000189799981020002,0,0.000400699919860016,0,7.62e-05,0.00099679990032001,0.000408800040880004,0,3.00999849500075e-05,0,0,0,0.000128900077340046,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis",0.00269849973015003,0.00248029975197002,0,6.69000401400241e-05,0,0.00278630027863003,0,0,0,0,0,0.000156499984350002,0.00303180030318003,9.46000094600009e-05,3.23999805600117e-05,0,2.05999979400002e-05,0,1.49000074500037e-05,0,0,0.0006501,0,0,0,0.000176300035260007,0,0,0.000151700030340006,0,0,0,0,0,0,0.000349400104820031,0,0,0,0,0,0,0,0,0,0,0,0.000144599971080006,0.00056110016833005,0,0,0.0056808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466299860110042,0,0,0.000350399929920014,3.99999960000004e-06,0,0,0,0.000416199625420337,0.00025809994838001,0,0.0003072,0.000125499987450001,1.51000015100002e-05,0,0.00122099938950031,0,0,0,0,0,0,0,0,6.44000193200058e-05,0.000517900207160083,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis",0,0,0.000284999914500026,0.00094330056598034,0,0,0.00128050012805001,0,0.00075710015142003,0.00113779988622001,0.0027150975564122,0.00275339972466003,0,0.00410500041050004,0,0,0.000375299962470004,0,0.00167860083930042,0,0,0,0.0003778,0,0,0.00155950031190006,0,0.000180299981970002,0,0,0.00234300023430002,0,0.00220570044114009,0,0,0,0,0,0,0,0.00426739957326004,0.000472199905560019,0.00012720005088002,0,0.00033610010083003,0.00246789975321002,0,0,0,0.0027972,4.84e-05,0,0.000103199979360004,6.27000188100056e-05,0.000139599972080006,0,0.0030095,0,0,0.00569920056992006,0.000831799833640033,0.00252320025232003,0.00191399942580017,0,0,0.00182529926988029,7.65999846800031e-05,0,0.000163299934680026,0,0,0,0,0,5.1e-06,0,0,0,0.0123327975334405,0.000266099866950067,0,0.00401929959807004,0.000516700051670005,4.33999913200017e-05,0.00152899923550038,0,0,0.00411790041179004,0.000252100151260091,0,0,0,0.0035178,0.000278900083670025,0,0
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified",0,0,0,0,0,0,0,6.58999868200026e-05,0,0,0,0,0,0,0,0,0,0.000136299945480022,0,0,0,0,0.0002627,0,0,0,0.0006774,0,0.000101800020360004,0,0,0,0,0,0,0,0.00116119988388001,0,0,0,0,0,0,0,0,0,0,8.87999822400036e-05,0,0,0.0001128,0,0.000680299863940027,0,0,0,0,0,0,0,0.00113399977320005,0,0.000231099930670021,0.0001556,0.00024139995172001,0,0,6.89000137800028e-05,0,0,0,0,0,9.04999909500009e-05,0.0001422,3.78e-05,0.000240599975940002,0,0,0,0,0,0.00206850020685002,0,0,0,0,0,3.0500018300011e-05,0.0099138019827604,0.000909300181860036,0.000225999977400002,0,0,0,0.000263900105560042
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae|g__Gallionellaceae_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548800109760022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified",0.00241759975824002,0.000472699952730005,0.00318009904597029,0.00462780277668167,0.000885199911480009,0.00353610035361004,0.00203750020375002,0.00101229979754004,0.000198700039740008,0.00323279967672003,0.00437829605953355,0.000609399939060006,0.00602440060244006,0.00321850032185003,0,0,0.0121296987870301,0.000191099923560031,0.00023840011920006,0.0001012,0,0,0,0.00112750022550005,0,0,0,0.00131139986886001,0.000279600055920011,0.0005722,0.00179280017928002,0.000158000031600006,0.00141910028382006,0.000218699890650055,0.00179620017962002,0.00415930124779037,0.000228199977180002,2.91e-05,0.00130680052272021,0.00444650044465004,0.00170049982995002,0.00118589976282005,0.00316140126456051,0.0018621,0.00588050176415053,0.00580799941920006,0,0.0049313990137202,0.0010724003217201,0.013863,0.00432,0.0039828,0.00411579917684016,0,0.00317489936502013,0.0022386993283902,0.0048584,0.000437000087400018,0.000312,0.00489480048948005,0.00510929897814021,0.000132700013270001,0.000310099906970028,0,0.00189429962114008,0.00441469823412071,0,0.00101660020332004,0.00242799902880039,0.00455019863494041,0.00297,0,0,0.000136899986310001,0.0015447,0.0041684,0.00266899973310003,0.00377959659836306,0.00075529984894003,0.00197589901205049,0.0001132,0.00570489942951006,0.00136540013654001,0,0.00397889801055099,0,0.00367779926444015,0.00296330029633003,0.0019483011689807,0.00146380029276006,0.00232140046428009,0.00101559989844001,0.000164,0.0033612010083603,0,0.000853700341480137
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia",0.000400099959990004,5.28999947100005e-05,0.0011216996634901,1.49000089400054e-05,0,0.00100400010040001,0.000102900010290001,4.68999906200019e-05,0,0.000584599941540006,0.00055529950023045,0.000142399985760001,0.000625400062540006,0.000181900018190002,0,0,0.00251869974813003,7.58999696400121e-05,0,0,0,0,0,0.000324900064980013,0,0,0,9.16999908300009e-05,2.69000053800011e-05,0,6.70000067000007e-05,0,0.00144400028880006,0,0,1.05000031500009e-05,0,0,3.98000159200064e-05,0.00194610019461002,0,0.000307199938560012,0.000176900070760028,0.0002557,0.00033180009954003,0.000158099984190002,0,0.000137299972540005,0.000550200165060049,0.0018466,0.0005109,0.0003343,7.89999842000032e-06,0,0,0.000327399901780029,0.000497,4.19000083800017e-05,1.47e-05,0.000732300073230007,0.000370699925860015,3.10000031000003e-06,1.1599996520001e-05,0,0.000150799969840006,0.000927999628800148,0,0.000138000027600006,0.000216399913440035,0.000691799792460062,0.0003423,0,0,0,0.0004677,0.0012616,0.000161099983890002,0.000292199737020237,0,0.000142999928500036,0,0.000510399948960005,0.000138800013880001,0,0.000744999627500186,0,0.000296199940760012,0.000306800030680003,0.00036170021702013,0,7.98000159600032e-05,0,0,0.000214700064410019,0,8.46000338400135e-05
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans",2.91999970800003e-05,0,0,0,0.00171479982852002,4.58000045800005e-05,0,0.000383599923280015,5.85000117000023e-05,0.000104299989570001,9.22999169300748e-05,0.00105689989431001,6.04000060400006e-05,0.000139200013920001,0.000372099776740134,0,0.000192999980700002,0.00018449992620003,0.000185000092500046,0.0020232,0,0,0.0002348,0,0,0,0,0,0.000214300042860009,0,0,0,0,0,2.90000029000003e-05,0.000784900235470071,0.000101899989810001,0,7.91000316400127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0013203,0.000210699957860008,8.68000260400078e-05,0.00117979976404005,0,0,0,0.0001171,1.70000017000002e-05,0.000103399979320004,0,0,0,0.00150039969992006,0.000635299745880102,0,2.94000058800012e-05,8.63999654400138e-05,0.0010766996769901,2.08e-05,0,0,0,0,0,0.00111419988858001,3.98999640900323e-05,0,0,0,0.00136709986329001,0.000198800019880002,0,0,0,0,0,0.000476900286140172,0.000118300023660005,7.82000156400031e-05,0.000355599964440004,0,4.82000144600043e-05,0,0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger",0,0.00134739986526001,0.00276169917149025,0.0019356011613607,0,0,0,0,0.00288150057630012,0,0,0,0,0,0,0,0,0.00106059957576017,0,0,0,0,0.0006369,0,0,0,0,0,0,0.0036974,0,0,0,0,0,0,0.000350199964980003,0,0.000597100238840096,0,0,0,0.00169920067968027,0,0.00588650176595053,0.00554569944543006,0,0,0,0,0.0013111,0,0,0.000355700106710032,0.00122539975492005,0.0011382996585101,0.0025523,0,0.0004169,0,0,0.00427530042753004,0,0,0,0,0.00153969969206006,0,0,0,0,0,0,0.00568389943161006,0.0008297,0,0,0,0.00536599892680021,0,0,0,0,0,0,0,0,0.00452520045252004,0.0008338005002803,0.000527200105440021,0.00074890014978003,0.000739999926000007,0,0,0.00158690063476025,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123999987600001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106440010644001,0,0.00755449924455007,0,0,0.0410869041086904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024865995026801,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163740016374002,0,0.000524899947510005,0,0,0.0327758032775803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157149968570006,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae",0,0,0,0,0,0.000196500019650002,0,0,0,0,0,0,0,0,0,0.00146250087750053,0,0.000842199663120135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52000060800024e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190599961880008,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli",0.0124761987523801,0.000137599986240001,0,0,0.000779299922070008,0.000694300069430007,0.0115717011571701,0.119372076125585,0.00159360031872006,0.00343049965695003,0.00141759872416115,0.000132199986780001,0,0.333709333370933,0,0.00448790269274162,0.0406325959367404,0.0900846639661344,0.000176900088450044,0.2771276,0.0123471,0.165924,0.035974,0.0101903020380604,0,0.00074760014952003,0.0006644,0.00171819982818002,0.00340850068170014,0.0066743,0.00148540014854001,0.000394500078900016,0.000142100028420006,0,0.313385031338503,0.0118229035468711,0.000640999935900006,0,0.0663510265404106,0.0196836019683602,0.000141299985870001,0,0.00114540045816018,0,0,0.000124299987570001,0.000453400136020041,0,0.00236560070968021,0.0020645,0,0.0007317,0.00102379979524004,0.000853500256050077,0.00142509971498006,0.00493489851953044,0.0115313,3.64000072800015e-05,0,0,0.00429649914070017,0.000267000026700003,6.12999816100055e-05,0,0.00100559979888004,0.0336409865436054,0.00121449975710005,2.06000041200008e-05,0.0142544942982023,0,0.0009071,0.0805741677703329,0.00186429962714007,3.10999968900003e-05,0.0028754,0.0037605,0.106047489395251,4.58999586900372e-05,0.00178359964328007,0,0.0055057,0,5.83000058300006e-05,0.000813899837220033,0.000567999716000142,0.0115013011501301,0.00076039984792003,0.156475815647582,0,0,0.0269475053895011,0,0,0.00143810043143013,7.65000306000122e-05,0.302651821060728
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified",0,5.82999941700006e-05,0.000189599943120017,0,0.00124789987521001,0.000327500032750003,0,0,0.000668000133600027,0,0,0,7.52000075200007e-05,0.0341166034116603,0,0.00177820106692064,0,0,0.000324700162350081,0,0,0.0470532,0,0,0,0.000101700020340004,0.0002263,0,0,2.14e-05,0.00155940015594002,0.00023980004796001,0.000161400032280006,0,0,0,0.000138499986150001,0.0001079,0,0.00611700061170006,5.51999944800006e-05,0,0.000244800097920039,0,0,5.02999949700005e-05,0,0,0.000198800059640018,0.0005922,3.13e-05,0.0007142,0.000321899935620013,1.56000046800014e-05,0.000138199972360006,0,0.0022653,3.41000068200014e-05,7.44e-05,4.11000041100004e-05,0,1.39000013900001e-05,0.000230099930970021,4.95e-05,0.000533699893260021,0,0.00049119990176002,0,0.000879199648320141,0.000184499944650017,0.0004684,0,0.000462199907560018,3.54999964500004e-05,0.0005052,0.000756,0.0145634985436501,5.0599954460041e-05,0.000357699928460014,0,0,0,3.90000039000004e-06,0.00156729968654006,6.23999688000156e-05,0,0.00179999964000007,0.0107518010751801,0,0,0.00582100116420023,0.000119699988030001,0,0.000265500079650024,2.20000088000035e-06,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0000030000018e-06,0,0,0,0,0,0,8.7e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173949982605002,0,0,0,0,0,0.000361700144680058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23999875200025e-05,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51000255300077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050629989874002,0.000342299897310031,0,0,0,0,0,0,0,0,0,0,0,0.000581600116320023,0,0,0,0,0,0,0,0,0.0908641909135809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317254126901651
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47000268200161e-05,0,8.95999641600143e-05,0,0,0.0001658,0,0.0001548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193699980630002,0,0,0,0,0,0.000315900126360051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459699908060018,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Morganella|s__Morganella_morganii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455730091146018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249940024994002,0,0,0,0,0,0.0006514,0,0.0002473,0,0,0,0,0,0,0,0,0,0,0,0,0.00099650009965001,0,0,0,0,0.000163700016370002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146499941400023,0,0,0,0,0,0.000717099713160115,0,0,0,0,0.000437099956290004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778500311400125
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_mirabilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71000162600098e-05,0,0,0,0.0021506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348959930208014,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348599860560056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218200109100055,0,0,0.0035895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000719099784270065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae",0,0,0,0,0,8.55000085500009e-05,0,0,0,0,0,0.000706999929300007,7.67000076700008e-05,0,0,0,0,0.000206899917240033,0,0,0,0,0,0,0,0.000775400155080031,0,0,0,0,0,0,0,0.00672569663715168,0.000267900026790003,0.000100300030090009,0.00284719971528003,0,0.00178100071240029,0,0,0,0.000180700072280029,0,0,3.65999963400004e-05,0,0,0,0,0,0.0002003,0,0.000189400056820017,7.99999840000032e-05,0,0.0009261,0,0,0,0,0,0.000749799775060068,0.0019646,0,0,0,0.000122900024580005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64000086400009e-05,0.00302359939528012,0,0,0.00144809971038006,0,0,0.000880000176000035,0.000564900112980022,0,0.0001964,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_pittmaniae",0.000227099977290002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131479973704005,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11999894000053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_ursingii",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301780030178003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098040009804001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa",0,0,0,0,0,0,0,0,0,0.000207499979250002,4.36999606700354e-05,0,0,0,0,0,0,0,0.00015860007930004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79999922000008e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218500021850002,0,0,0,0,0,0,0,0,0,0
